id,id_HIT,id_assignment,id_worker,module,section,time_landed,time_instruction_shown,time_consent_shown,time_consented,category_question,id_question,id_question_serial,id_article,correct_answer,time_question_begin,time_yesNo_prior_shown,answer_yesNo_prior,time_yesNo_prior_answered,answer_correct,time_yesNo_prior_spent,confidence_prior,time_article_shown,time_article_finish,time_article_spent,answer_yesNo_after,time_yesNo_after_shown,time_yesNo_after_answered,time_yesNo_after_spent,confidence_YesNo_after,content_relatedness,time_content_related_shown,time_content_related_answered,time_content_related_spent,author_position,time_author_position_shown,time_author_position_answered,time_author_position_spent,cc1_accuracy,cc2_completeness,cc3_authority,cc4_usefulness,cc5_accessibility,time_quality_cc_shown,time_quality_cc_answered,time_quality_cc_spent,quality_single,time_quality_single_spent,author_fname,author_fname_ethnicity,author_lname,nudge_words,confidence_evaluation,affiliation,affiliation_tier,affiliation_location,time_question_end,time_question_spent,time_session_spent,completion_code,statuses,time_question_shown
2063,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,consent,,,2021-05-23 17:27:30,2021-05-23 17:27:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,cold,7,1,125,,2021-05-23 17:27:48,,,,,,,2021-05-23 17:27:48,2021-05-23 17:27:48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,cold,7,2,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,breast-cancer,5,3,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,breast-cancer,5,4,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,atkins,1,5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3D3VGR7TA0FJD7KTUR4IPP6CNHKR31,AP4CK3S4Y255Q,,evaluate,,,,,atkins,1,6,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,landing,2021-05-23 17:29:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,consent,,,2021-05-23 17:29:42,2021-05-23 17:29:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,landing,2021-05-23 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,atkins,1,1,107,,2021-05-23 17:29:57,,No,2021-05-23 17:30:22,,,6,2021-05-23 17:29:57,2021-05-23 17:29:57,0,Yes,,,,,5,,,,Yes,,,,6,6,5,6,5,,,,,,,,,,,,,,2021-05-23 17:31:09,72,,,,
2074,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,atkins,1,2,199,,2021-05-23 17:31:09,,No,2021-05-23 17:31:40,,,5,2021-05-23 17:31:09,2021-05-23 17:31:09,0,No,,,,,5,,,,Irrelevant,,,,6,5,4,5,4,,,,,,,,,,,,,,2021-05-23 17:32:11,62,,,,
2075,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,breast-cancer,5,3,66,,2021-05-23 17:32:11,,Yes,2021-05-23 17:32:29,,,3,2021-05-23 17:32:11,2021-05-23 17:32:11,0,Yes,,,,,6,,,,Conflict,,,,5,6,6,5,6,,,,,,,,,,,,,,2021-05-23 17:33:08,57,,,,
2076,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,breast-cancer,5,4,184,,2021-05-23 17:33:08,,Yes,2021-05-23 17:33:14,,,6,2021-05-23 17:33:08,2021-05-23 17:33:08,0,Yes,,,,,4,,,,Irrelevant,,,,7,6,5,6,5,,,,,,,,,,,,,,2021-05-23 17:33:37,29,,,,
2077,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,cold,7,5,166,,2021-05-23 17:33:37,,No,2021-05-23 17:33:47,,,7,2021-05-23 17:33:37,2021-05-23 17:33:37,0,Yes,,,,,6,,,,No,,,,6,6,5,6,2,,,,,,,,,,,,,,2021-05-23 17:34:10,33,,,,
2078,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,33CUSNVVNNCZWZB37ZTEPPJIDBP88Z,A3090PBVW7O3NB,,evaluate,,,,,cold,7,6,138,,2021-05-23 17:34:10,,No,2021-05-23 17:34:29,,,7,2021-05-23 17:34:10,2021-05-23 17:34:10,0,Yes,,,,,7,,,,No,,,,6,5,6,5,4,,,,,,,,,,,,,,2021-05-23 17:34:49,39,,,,
2079,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,consent,,,2021-05-23 17:30:00,2021-05-23 17:30:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,cold,7,1,161,,2021-05-23 17:30:08,,No,2021-05-23 17:31:05,,,6,2021-05-23 17:30:08,2021-05-23 17:30:08,0,Yes,,,,,6,,,,Yes,,,,6,5,7,6,6,,,,,,,,,,,,,,2021-05-23 17:32:02,114,,,,
2081,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,cold,7,2,124,,2021-05-23 17:32:02,,,,,,,2021-05-23 17:32:02,2021-05-23 17:32:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,atkins,1,3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,atkins,1,4,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,breast-cancer,5,5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,AQJQK5FBJ7I5L,,evaluate,,,,,breast-cancer,5,6,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,landing,2021-05-23 17:31:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,consent,,,2021-05-23 17:31:39,2021-05-23 17:31:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,atkins,1,1,107,,2021-05-23 17:31:50,,Yes,2021-05-23 17:32:07,,,7,2021-05-23 17:31:50,2021-05-23 17:31:50,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,7,,,,,,,,,,,,,,2021-05-23 17:33:40,110,,,,
2089,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,atkins,1,2,120,,2021-05-23 17:33:40,,No,2021-05-23 17:33:47,,,7,2021-05-23 17:33:40,2021-05-23 17:33:40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,breast-cancer,5,3,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,breast-cancer,5,4,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,cold,7,5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3A0H798UG8VGU,,evaluate,,,,,cold,7,6,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,landing,2021-05-23 17:33:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,consent,,,2021-05-23 17:33:31,2021-05-23 17:33:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,cold,7,1,161,,2021-05-23 17:33:52,,Yes,2021-05-23 17:35:02,,,7,2021-05-23 17:33:52,2021-05-23 17:33:52,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,7,,,,,,,,,,,,,,2021-05-23 17:38:12,260,,,,
2097,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,cold,7,2,162,,2021-05-23 17:38:12,,Yes,2021-05-23 17:38:48,,,7,2021-05-23 17:38:12,2021-05-23 17:38:12,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,6,,,,,,,,,,,,,,2021-05-23 17:39:54,102,,,,
2098,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,breast-cancer,5,3,185,,2021-05-23 17:39:54,,Yes,2021-05-23 17:40:21,,,7,2021-05-23 17:39:54,2021-05-23 17:39:54,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,6,,,,,,,,,,,,,,2021-05-23 17:41:11,77,,,,
2099,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,breast-cancer,5,4,75,,2021-05-23 17:41:11,,Yes,2021-05-23 17:41:18,,,7,2021-05-23 17:41:11,2021-05-23 17:41:11,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,6,,,,,,,,,,,,,,2021-05-23 17:41:47,36,,,,
2100,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,atkins,1,5,108,,2021-05-23 17:41:47,,Yes,2021-05-23 17:42:19,,,6,2021-05-23 17:41:47,2021-05-23 17:41:47,0,Yes,,,,,6,,,,Yes,,,,7,7,7,7,6,,,,,,,,,,,,,,2021-05-23 17:43:05,78,,,,
2101,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3FE2ERCCZX8NNJX00XKL8X48HQSPO2,A3OF8KGXPYFR9H,,evaluate,,,,,atkins,1,6,193,,2021-05-23 17:43:05,,Yes,2021-05-23 17:43:12,,,6,2021-05-23 17:43:05,2021-05-23 17:43:05,0,Yes,,,,,7,,,,Yes,,,,7,7,7,7,6,,,,,,,,,,,,,,2021-05-23 17:43:38,33,,,,
2102,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,landing,2021-05-23 17:34:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,consent,,,2021-05-23 17:34:35,2021-05-23 17:34:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,breast-cancer,5,1,73,,2021-05-23 17:34:47,,,,,,,2021-05-23 17:34:47,2021-05-23 17:34:47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,breast-cancer,5,2,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,cold,7,3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,cold,7,4,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,atkins,1,5,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,A153KJ0CB683G4,,evaluate,,,,,atkins,1,6,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,landing,2021-05-23 17:35:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,consent,,,2021-05-23 17:35:26,2021-05-23 17:35:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,cold,7,1,127,,2021-05-23 17:35:54,,,,,,,2021-05-23 17:35:54,2021-05-23 17:35:54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,cold,7,2,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,breast-cancer,5,3,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,breast-cancer,5,4,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,atkins,1,5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3PWWM24LHSYOAK9ERIKDFY6FRBX82W,A3RI9VCAZTKOEW,,evaluate,,,,,atkins,1,6,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,landing,2021-05-23 17:36:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,landing,2021-05-23 17:36:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,consent,,,2021-05-23 17:36:46,2021-05-23 17:36:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,cold,7,1,165,,2021-05-23 17:36:52,,Yes,2021-05-23 17:36:59,,,7,2021-05-23 17:36:52,2021-05-23 17:36:52,0,Yes,,,,,6,,,,No,,,,6,7,6,7,6,,,,,,,,,,,,,,2021-05-23 17:37:15,23,,,,
2122,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,cold,7,2,137,,2021-05-23 17:37:15,,Yes,2021-05-23 17:38:01,,,5,2021-05-23 17:37:15,2021-05-23 17:37:15,0,Yes,,,,,7,,,,Irrelevant,,,,6,6,5,7,6,,,,,,,,,,,,,,2021-05-23 17:38:08,53,,,,
2123,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,breast-cancer,5,3,68,,2021-05-23 17:38:08,,Yes,2021-05-23 17:38:11,,,6,2021-05-23 17:38:08,2021-05-23 17:38:08,0,Yes,,,,,6,,,,Conflict,,,,6,7,6,7,6,,,,,,,,,,,,,,2021-05-23 17:38:18,10,,,,
2124,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,breast-cancer,5,4,61,,2021-05-23 17:38:18,,No,2021-05-23 17:38:21,,,6,2021-05-23 17:38:18,2021-05-23 17:38:18,0,Yes,,,,,6,,,,Irrelevant,,,,6,6,7,5,6,,,,,,,,,,,,,,2021-05-23 17:38:28,10,,,,
2125,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,atkins,1,5,117,,2021-05-23 17:38:28,,Yes,2021-05-23 17:38:33,,,6,2021-05-23 17:38:28,2021-05-23 17:38:28,0,Yes,,,,,6,,,,Irrelevant,,,,6,7,6,6,7,,,,,,,,,,,,,,2021-05-23 17:39:35,67,,,,
2126,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3IRIK4HM3AKE4OISVWCL7XJAX7JC6M,A36DAQ878CD5FX,,evaluate,,,,,atkins,1,6,119,,2021-05-23 17:39:35,,No,2021-05-23 17:39:38,,,7,2021-05-23 17:39:35,2021-05-23 17:39:35,0,Yes,,,,,5,,,,Irrelevant,,,,6,6,7,5,7,,,,,,,,,,,,,,2021-05-23 17:41:29,114,,,,
2127,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,consent,,,2021-05-23 17:36:52,2021-05-23 17:37:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,atkins,1,1,110,,2021-05-23 17:37:21,,Yes,2021-05-23 17:37:50,,,5,2021-05-23 17:37:21,2021-05-23 17:37:21,0,Yes,,,,,6,,,,Yes,,,,5,6,4,6,6,,,,,,,,,,,,,,2021-05-23 17:39:13,112,,,,
2129,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,atkins,1,2,203,,2021-05-23 17:39:13,,No,2021-05-23 17:39:46,,,5,2021-05-23 17:39:13,2021-05-23 17:39:13,0,Yes,,,,,6,,,,Conflict,,,,5,6,4,5,7,,,,,,,,,,,,,,2021-05-23 17:40:28,75,,,,
2130,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,breast-cancer,5,3,68,,2021-05-23 17:40:28,,Yes,2021-05-23 17:40:47,,,5,2021-05-23 17:40:28,2021-05-23 17:40:28,0,Yes,,,,,5,,,,Conflict,,,,6,5,7,5,6,,,,,,,,,,,,,,2021-05-23 17:41:25,57,,,,
2131,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,breast-cancer,5,4,70,,2021-05-23 17:41:25,,Yes,2021-05-23 17:41:48,,,5,2021-05-23 17:41:25,2021-05-23 17:41:25,0,Yes,,,,,6,,,,Yes,,,,4,5,5,6,4,,,,,,,,,,,,,,2021-05-23 17:42:27,62,,,,
2132,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,cold,7,5,170,,2021-05-23 17:42:27,,Yes,2021-05-23 17:42:36,,,5,2021-05-23 17:42:27,2021-05-23 17:42:27,0,Yes,,,,,3,,,,Conflict,,,,2,3,4,4,5,,,,,,,,,,,,,,2021-05-23 17:43:09,42,,,,
2133,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,3WLEIWSYHOHH3VA7UMEJSBZEUUN2H5,A1OI0SUQ8NZEXS,,evaluate,,,,,cold,7,6,139,,2021-05-23 17:43:09,,Yes,2021-05-23 17:43:16,,,5,2021-05-23 17:43:09,2021-05-23 17:43:09,0,No,,,,,5,,,,Conflict,,,,5,6,5,5,4,,,,,,,,,,,,,,2021-05-23 17:44:20,71,,,,
2134,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,AOO17G95QS9G8,,landing,2021-05-23 17:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,37TD41K0AH9JRMGP29FO82F2FWGSCO,AOO17G95QS9G8,,consent,,,2021-05-23 17:38:00,2021-05-23 17:38:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,3IZVJEBJ6AKOPXV9X8RRTBO4CYPZ6T,34MAJL3QP4NCC1IVJF85HWV2V3143W,AOZXZBEJ1VS82,,landing,2021-05-23 17:38:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
